institute,program,quota,seat_type,gender,opening_rank,closing_rank,round,year,is_special_round,institute_type,is_pwd,category_base,gender_short,rank_window,competitiveness_score,iit_generation,nit_region,program_category,yoy_closing_rank_change,is_new_age_program,is_top_tier_college,accessibility_label,last_round
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,194,256,5,2024,False,GFTI,False,EWS,GN,62,0.9983,Not IIT,Not NIT,Architecture_Planning,61.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,78,163,6,2020,False,GFTI,False,EWS,GN,85,0.9982,Not IIT,Not NIT,Architecture_Planning,-68.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,70,142,6,2021,False,GFTI,False,EWS,GN,72,0.9982,Not IIT,Not NIT,Architecture_Planning,-21.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,106,177,6,2022,False,GFTI,False,EWS,GN,71,0.9979,Not IIT,Not NIT,Architecture_Planning,35.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,66,195,6,2023,False,GFTI,False,EWS,GN,129,0.9983,Not IIT,Not NIT,Architecture_Planning,18.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,EWS,Gender-Neutral,108,231,6,2025,False,GFTI,False,EWS,GN,123,0.9983,Not IIT,Not NIT,Architecture_Planning,36.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,794,1488,5,2019,False,GFTI,False,OBC-NCL,GN,694,0.9966,Not IIT,Not NIT,Architecture_Planning,602.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,156,594,5,2024,False,GFTI,False,OBC-NCL,GN,438,0.999,Not IIT,Not NIT,Architecture_Planning,315.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,299,915,6,2018,False,GFTI,False,OBC-NCL,GN,616,0.9977,Not IIT,Not NIT,Architecture_Planning,892.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,157,529,6,2020,False,GFTI,False,OBC-NCL,GN,372,0.9987,Not IIT,Not NIT,Architecture_Planning,-386.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,69,258,6,2021,False,GFTI,False,OBC-NCL,GN,189,0.9992,Not IIT,Not NIT,Architecture_Planning,-271.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,102,473,6,2022,False,GFTI,False,OBC-NCL,GN,371,0.9986,Not IIT,Not NIT,Architecture_Planning,215.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,93,279,6,2023,False,GFTI,False,OBC-NCL,GN,186,0.9993,Not IIT,Not NIT,Architecture_Planning,-194.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OBC-NCL,Gender-Neutral,91,276,6,2025,False,GFTI,False,OBC-NCL,GN,185,0.9995,Not IIT,Not NIT,Architecture_Planning,-3.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,412,2719,5,2019,False,GFTI,False,OPEN,GN,2307,0.9976,Not IIT,Not NIT,Architecture_Planning,1613.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,57,435,5,2024,False,GFTI,False,OPEN,GN,378,0.9997,Not IIT,Not NIT,Architecture_Planning,382.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,563,1106,6,2018,False,GFTI,False,OPEN,GN,543,0.999,Not IIT,Not NIT,Architecture_Planning,1085.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,46,479,6,2020,False,GFTI,False,OPEN,GN,433,0.9995,Not IIT,Not NIT,Architecture_Planning,-627.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,25,213,6,2021,False,GFTI,False,OPEN,GN,188,0.9997,Not IIT,Not NIT,Architecture_Planning,-266.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,106,347,6,2022,False,GFTI,False,OPEN,GN,241,0.9996,Not IIT,Not NIT,Architecture_Planning,134.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,63,330,6,2023,False,GFTI,False,OPEN,GN,267,0.9997,Not IIT,Not NIT,Architecture_Planning,327.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,OPEN,Gender-Neutral,8,209,6,2025,False,GFTI,False,OPEN,GN,201,0.9998,Not IIT,Not NIT,Architecture_Planning,156.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,160,321,5,2019,False,GFTI,False,SC,GN,161,0.9967,Not IIT,Not NIT,Architecture_Planning,57.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,24,153,5,2024,False,GFTI,False,SC,GN,129,0.9988,Not IIT,Not NIT,Architecture_Planning,65.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,73,264,6,2018,False,GFTI,False,SC,GN,191,0.9973,Not IIT,Not NIT,Architecture_Planning,162.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,31,127,6,2020,False,GFTI,False,SC,GN,96,0.9987,Not IIT,Not NIT,Architecture_Planning,-137.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,12,113,6,2021,False,GFTI,False,SC,GN,101,0.9984,Not IIT,Not NIT,Architecture_Planning,-14.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,64,113,6,2022,False,GFTI,False,SC,GN,49,0.9985,Not IIT,Not NIT,Architecture_Planning,0.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,56,94,6,2023,False,GFTI,False,SC,GN,38,0.9991,Not IIT,Not NIT,Architecture_Planning,-19.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,SC,Gender-Neutral,25,102,6,2025,False,GFTI,False,SC,GN,77,0.9992,Not IIT,Not NIT,Architecture_Planning,8.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,147,350,5,2019,False,GFTI,False,ST,GN,203,0.992,Not IIT,Not NIT,Architecture_Planning,86.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,19,120,5,2024,False,GFTI,False,ST,GN,101,0.9974,Not IIT,Not NIT,Architecture_Planning,91.0,False,False,Very High Competition,5
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,36,264,6,2018,False,GFTI,False,ST,GN,228,0.9937,Not IIT,Not NIT,Architecture_Planning,200.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,22,55,6,2020,False,GFTI,False,ST,GN,33,0.9985,Not IIT,Not NIT,Architecture_Planning,-209.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,23,78,6,2021,False,GFTI,False,ST,GN,55,0.9975,Not IIT,Not NIT,Architecture_Planning,23.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,8,25,6,2022,False,GFTI,False,ST,GN,17,0.9992,Not IIT,Not NIT,Architecture_Planning,-53.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,14,29,6,2023,False,GFTI,False,ST,GN,15,0.9992,Not IIT,Not NIT,Architecture_Planning,4.0,False,False,Very High Competition,6
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",AI,ST,Gender-Neutral,24,64,6,2025,False,GFTI,False,ST,GN,40,0.9986,Not IIT,Not NIT,Architecture_Planning,35.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,269,400,5,2019,False,GFTI,False,EWS,GN,131,0.99,Not IIT,Not NIT,Architecture_Planning,116.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,148,711,5,2024,False,GFTI,False,EWS,GN,563,0.9954,Not IIT,Not NIT,Architecture_Planning,532.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,104,221,6,2020,False,GFTI,False,EWS,GN,117,0.9976,Not IIT,Not NIT,Architecture_Planning,-63.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,63,177,6,2021,False,GFTI,False,EWS,GN,114,0.9977,Not IIT,Not NIT,Architecture_Planning,-44.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,59,179,6,2022,False,GFTI,False,EWS,GN,120,0.9978,Not IIT,Not NIT,Architecture_Planning,2.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,32,186,6,2023,False,GFTI,False,EWS,GN,154,0.9984,Not IIT,Not NIT,Architecture_Planning,7.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,55,284,6,2025,False,GFTI,False,EWS,GN,229,0.9979,Not IIT,Not NIT,Architecture_Planning,98.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,497,1106,5,2019,False,GFTI,False,OBC-NCL,GN,609,0.9974,Not IIT,Not NIT,Architecture_Planning,529.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,271,682,5,2024,False,GFTI,False,OBC-NCL,GN,411,0.9988,Not IIT,Not NIT,Architecture_Planning,370.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,284,598,6,2018,False,GFTI,False,OBC-NCL,GN,314,0.9985,Not IIT,Not NIT,Architecture_Planning,215.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,216,481,6,2020,False,GFTI,False,OBC-NCL,GN,265,0.9988,Not IIT,Not NIT,Architecture_Planning,-117.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,182,427,6,2021,False,GFTI,False,OBC-NCL,GN,245,0.9986,Not IIT,Not NIT,Architecture_Planning,-54.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,180,395,6,2022,False,GFTI,False,OBC-NCL,GN,215,0.9988,Not IIT,Not NIT,Architecture_Planning,-32.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,143,312,6,2023,False,GFTI,False,OBC-NCL,GN,169,0.9992,Not IIT,Not NIT,Architecture_Planning,-83.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,153,383,6,2025,False,GFTI,False,OBC-NCL,GN,230,0.9993,Not IIT,Not NIT,Architecture_Planning,71.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,194,1791,5,2019,False,GFTI,False,OPEN,GN,1597,0.9984,Not IIT,Not NIT,Architecture_Planning,1654.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,60,798,5,2024,False,GFTI,False,OPEN,GN,738,0.9994,Not IIT,Not NIT,Architecture_Planning,337.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,569,1191,6,2018,False,GFTI,False,OPEN,GN,622,0.9989,Not IIT,Not NIT,Architecture_Planning,1151.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,68,694,6,2020,False,GFTI,False,OPEN,GN,626,0.9993,Not IIT,Not NIT,Architecture_Planning,557.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,112,575,6,2021,False,GFTI,False,OPEN,GN,463,0.9993,Not IIT,Not NIT,Architecture_Planning,251.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,54,581,6,2022,False,GFTI,False,OPEN,GN,527,0.9993,Not IIT,Not NIT,Architecture_Planning,6.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,83,461,6,2023,False,GFTI,False,OPEN,GN,378,0.9996,Not IIT,Not NIT,Architecture_Planning,417.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,37,521,6,2025,False,GFTI,False,OPEN,GN,484,0.9996,Not IIT,Not NIT,Architecture_Planning,60.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,262,512,5,2019,False,GFTI,False,SC,GN,250,0.9948,Not IIT,Not NIT,Architecture_Planning,205.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,68,375,5,2024,False,GFTI,False,SC,GN,307,0.9972,Not IIT,Not NIT,Architecture_Planning,153.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,100,307,6,2018,False,GFTI,False,SC,GN,207,0.9969,Not IIT,Not NIT,Architecture_Planning,64.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,52,262,6,2020,False,GFTI,False,SC,GN,210,0.9973,Not IIT,Not NIT,Architecture_Planning,-45.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,9,186,6,2021,False,GFTI,False,SC,GN,177,0.9974,Not IIT,Not NIT,Architecture_Planning,-76.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,40,184,6,2022,False,GFTI,False,SC,GN,144,0.9976,Not IIT,Not NIT,Architecture_Planning,-2.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,12,240,6,2023,False,GFTI,False,SC,GN,228,0.9976,Not IIT,Not NIT,Architecture_Planning,56.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,36,243,6,2025,False,GFTI,False,SC,GN,207,0.998,Not IIT,Not NIT,Architecture_Planning,3.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,91,216,5,2019,False,GFTI,False,ST,GN,125,0.995,Not IIT,Not NIT,Architecture_Planning,70.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,88,196,5,2024,False,GFTI,False,ST,GN,108,0.9957,Not IIT,Not NIT,Architecture_Planning,87.0,False,False,Very High Competition,5
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,72,146,6,2018,False,GFTI,False,ST,GN,74,0.9965,Not IIT,Not NIT,Architecture_Planning,72.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,68,166,6,2020,False,GFTI,False,ST,GN,98,0.9956,Not IIT,Not NIT,Architecture_Planning,20.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,9,89,6,2021,False,GFTI,False,ST,GN,80,0.9972,Not IIT,Not NIT,Architecture_Planning,-77.0,False,False,Very High Competition,6
School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,29,75,6,2022,False,GFTI,False,ST,GN,46,0.9976,Not IIT,Not NIT,Architecture_Planning,-14.0,False,False,Very High Competition,6
